"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","symbol","entrez","name"
"ENSG00000085117",3114.21564532084,1.42954242311759,0.054788352533296,26.0920863106594,4.48345072783474e-150,4.02229579582888e-148,"CD82","3732","CD82 molecule"
"ENSG00000101290",1758.74085427598,1.54286999174347,0.0591527593113096,26.082806782075,5.71347190584736e-150,5.09415976592958e-148,"CDS2","8760","CDP-diacylglycerol synthase 2"
"ENSG00000109189",2091.91258313404,1.46018174324839,0.0559895538627178,26.0795388159129,6.22257745470578e-150,5.5140434819491e-148,"USP46","64854","ubiquitin specific peptidase 46"
"ENSG00000117143",1623.76721936812,-1.69875480984211,0.06538011826023,-25.9827429965884,7.76023248663669e-149,6.83468280713295e-147,"UAP1","6675","UDP-N-acetylglucosamine pyrophosphorylase 1"
"ENSG00000109321",3907.25104810603,7.47922781304555,0.288086833717025,25.9617134061464,1.34100567278757e-148,1.17390823865113e-146,"AREG","374","amphiregulin"
"ENSG00000113810",918.410273726787,-1.9855972488895,0.0766196813443135,-25.9149765967654,4.5153912852711e-148,3.92893444123227e-146,"SMC4","10051","structural maintenance of chromosomes 4"
"ENSG00000145386",450.250797762546,-3.10883132899976,0.120054999345025,-25.8950593141508,7.5701735548263e-148,6.54752016921623e-146,"CCNA2","890","cyclin A2"
"ENSG00000151617",710.551600218307,2.15458557346267,0.0833043377816603,25.8640261820437,1.69206512963725e-147,1.45477313883812e-145,"EDNRA","1909","endothelin receptor type A"
"ENSG00000110047",3014.50824155466,-1.20891285739214,0.0467795803503613,-25.8427469493708,2.93559632557618e-147,2.50897948678239e-145,"EHD1","10938","EH domain containing 1"
"ENSG00000151012",4009.62087078825,1.45386660501667,0.0563445043239271,25.8031661199525,8.17052251101572e-147,6.94206042053595e-145,"SLC7A11","23657","solute carrier family 7 member 11"
"ENSG00000196230",17873.8456666075,-1.05861766872498,0.0411643274545098,-25.7168702657621,7.57058630920896e-146,6.39471044738095e-144,"TUBB","203068","tubulin beta class I"
"ENSG00000100219",1292.71250302898,-1.75345231740783,0.068326122225946,-25.6629859895954,3.02847679019958e-145,2.5432162068397e-143,"XBP1","7494","X-box binding protein 1"
"ENSG00000130340",2836.38980418816,1.32530155856609,0.0516839776730887,25.6424063749288,5.13860789997981e-145,4.29029205244557e-143,"SNX9","51429","sorting nexin 9"
"ENSG00000182718",28277.9163305001,-0.988186583515602,0.0385724492025722,-25.6189742664748,9.37713969541018e-145,7.78410377933934e-143,"ANXA2","302","annexin A2"
"ENSG00000158710",4951.40195185088,-1.05781110686833,0.0413634209475983,-25.5735885145582,3.00165538418968e-144,2.47748059252776e-142,"TAGLN2","8407","transgelin 2"
"ENSG00000164465",2941.36623729208,1.62327859024086,0.0634801758246252,25.5714255537893,3.1726290118715e-144,2.60371894587909e-142,"DCBLD1","285761","discoidin, CUB and LCCL domain containing 1"
"ENSG00000171241",406.766569909823,-3.16893386371815,0.124241505664885,-25.5062416280246,1.68075232389102e-143,1.3715698625018e-141,"SHCBP1","79801","SHC binding and spindle associated 1"
"ENSG00000091136",13741.7982538859,1.03370213195339,0.0405867033297931,25.4689848434816,4.3504762176361e-143,3.5302403644683e-141,"LAMB1","3912","laminin subunit beta 1"
"ENSG00000178105",1002.42243388483,1.80818404480197,0.0710306554380996,25.4563896904729,5.99835277296636e-143,4.84023505322492e-141,"DDX10","1662","DEAD-box helicase 10"
"ENSG00000116017",1240.62414444213,1.61355865310073,0.0634335460742766,25.4369927736873,9.83386623501137e-143,7.89113132769468e-141,"ARID3A","1820","AT-rich interaction domain 3A"
"ENSG00000122729",2756.90982789789,-1.26412320208951,0.049967352889885,-25.2989828153457,3.27762958707305e-141,2.61558462738581e-139,"ACO1","48","aconitase 1"
"ENSG00000127955",1237.15973941426,1.61946312487064,0.0642247453255283,25.2155632017264,2.70412899123918e-140,2.14606808513509e-138,"GNAI1","2770","G protein subunit alpha i1"
"ENSG00000166833",556.844036453728,-2.37822632844891,0.094341141383245,-25.2087932537064,3.20827265196826e-140,2.53225629426391e-138,"NAV2","89797","neuron navigator 2"
"ENSG00000050405",2131.88989390637,-1.55944067909324,0.0620590891535466,-25.1283204501257,2.4393198679424e-139,1.91486609633478e-137,"LIMA1","51474","LIM domain and actin binding 1"
"ENSG00000128965",2124.45531996667,1.40562846371896,0.0559973040646485,25.1017167200795,4.76324127102748e-139,3.71893280641735e-137,"CHAC1","79094","ChaC glutathione specific gamma-glutamylcyclotransferase 1"
"ENSG00000119139",934.386726894396,-1.97316049950658,0.0786311157764906,-25.0938891051133,5.79905640469737e-139,4.50331025319618e-137,"TJP2","9414","tight junction protein 2"
"ENSG00000138764",921.338044171373,1.91569551643998,0.0764548458595717,25.0565610969726,1.48082930573267e-138,1.14380205839586e-136,"CCNG2","901","cyclin G2"
"ENSG00000169826",1948.51843833244,1.75782623330618,0.0702182488639063,25.0337520765167,2.62417246899768e-138,2.01614612458524e-136,"CSGALNACT2","55454","chondroitin sulfate N-acetylgalactosaminyltransferase 2"
"ENSG00000022840",1812.53506983079,-1.39006447123672,0.0556549561483932,-24.9764723114753,1.10158594375332e-137,8.4186811489804e-136,"RNF10","9921","ring finger protein 10"
"ENSG00000075213",5605.07967042203,1.13277173379077,0.0455360806487772,24.8763555767549,1.34140914066451e-136,1.01975334882938e-134,"SEMA3A","10371","semaphorin 3A"
"ENSG00000184117",601.634976094806,-2.19690494828946,0.0885569764655484,-24.8078134097558,7.38315614687633e-136,5.58336687882103e-134,"NIPSNAP1","8508","nipsnap homolog 1"
"ENSG00000112186",594.750737734291,-2.53729695160867,0.102408955874451,-24.7761236304303,1.62180905984286e-135,1.22007344064428e-133,"CAP2","10486","cyclase associated actin cytoskeleton regulatory protein 2"
"ENSG00000112245",6125.62435875553,1.14064407313105,0.0461192073757336,24.7325168413718,4.7815010809619e-135,3.57844567945149e-133,"PTP4A1","7803","protein tyrosine phosphatase type IVA, member 1"
"ENSG00000197594",381.173059286946,-3.06327815174076,0.123869143897585,-24.7299533633128,5.0949804353247e-135,3.79339677359949e-133,"ENPP1","5167","ectonucleotide pyrophosphatase/phosphodiesterase 1"
"ENSG00000172216",1647.23545837436,1.97009391850413,0.0797203921841734,24.7125467465431,7.84025204475698e-135,5.8074154120241e-133,"CEBPB","1051","CCAAT enhancer binding protein beta"
"ENSG00000112893",4969.98390361341,1.16538800844471,0.0471649185803513,24.7087887252328,8.6045039836157e-135,6.34099262955842e-133,"MAN2A1","4124","mannosidase alpha class 2A member 1"
"ENSG00000095303",4934.97067806661,1.45002072162905,0.0587864478753332,24.6659013095002,2.48484104026226e-134,1.82188040535777e-132,"PTGS1","5742","prostaglandin-endoperoxide synthase 1"
"ENSG00000013810",552.973521788295,-2.5448935834034,0.103333085845386,-24.6280614053396,6.32416724067192e-134,4.61344806183158e-132,"TACC3","10460","transforming acidic coiled-coil containing protein 3"
"ENSG00000166086",1065.5708365291,-1.65749299910234,0.0674334658163874,-24.5796798227081,2.08366309675469e-133,1.51238340550376e-131,"JAM3","83700","junctional adhesion molecule 3"
"ENSG00000163110",1686.02732143281,-1.59115301359063,0.0647924517815365,-24.557691055674,3.57961266334973e-133,2.58519626547117e-131,"PDLIM5","10611","PDZ and LIM domain 5"
"ENSG00000150471",361.939252921194,4.01060965937188,0.163800961357399,24.4846527525628,2.15248513336479e-132,1.54679080926971e-130,"ADGRL3","23284","adhesion G protein-coupled receptor L3"
"ENSG00000126787",369.936080126719,-3.1076528897282,0.127281016185346,-24.4156825806831,1.16553675311486e-131,8.33416478316385e-130,"DLGAP5","9787","DLG associated protein 5"
"ENSG00000174780",2113.08817072257,-1.48877432880311,0.061025072206269,-24.3961092544217,1.88077814466037e-131,1.33822460696918e-129,"SRP72","6731","signal recognition particle 72"
"ENSG00000057608",3760.66149746747,-1.11091587956917,0.0455511931910989,-24.3882937359861,2.27650788820535e-131,1.61185685966853e-129,"GDI2","2665","GDP dissociation inhibitor 2"
"ENSG00000180801",1754.2171052012,-1.79253030552181,0.0735412966576339,-24.3744723983696,3.1905424749534e-131,2.24800953698668e-129,"ARSJ","79642","arylsulfatase family member J"
"ENSG00000130176",930.872111729444,-1.89405942601727,0.0777299792699414,-24.3671675176904,3.81337882524898e-131,2.67380794912118e-129,"CNN1","1264","calponin 1"
"ENSG00000070669",959.540790353432,-2.13879481645408,0.0878862638740151,-24.3359396813141,8.1681303952011e-131,5.69953987576255e-129,"ASNS","440","asparagine synthetase (glutamine-hydrolyzing)"
"ENSG00000085832",605.641284609252,-2.08673270756823,0.0858241940969954,-24.3140378948374,1.39279570628182e-130,9.6718947988147e-129,"EPS15","2060","epidermal growth factor receptor pathway substrate 15"
"ENSG00000182871",6966.05176097811,1.0472612354622,0.0431633850342044,24.2627225513547,4.85391332731623e-130,3.35454182295481e-128,"COL18A1","80781","collagen type XVIII alpha 1 chain"
"ENSG00000183955",461.354629926874,-2.45271190848048,0.101366692388252,-24.196428340447,2.42591212659724e-129,1.6685654645986e-127,"KMT5A","387893","lysine methyltransferase 5A"
"ENSG00000137872",1248.49724240831,1.80796330249122,0.0747942751187495,24.1724824476305,4.3332279257955e-129,2.96631014977205e-127,"SEMA6D","80031","semaphorin 6D"
"ENSG00000120802",815.800437286795,-1.92917097484956,0.0799079612322306,-24.1424126595215,8.97068990135472e-129,6.111917213923e-127,"TMPO","7112","thymopoietin"
"ENSG00000176619",2255.32018940978,-1.25059725400121,0.051861933367841,-24.1139728658225,1.78381262429822e-128,1.20964270166026e-126,"LMNB2","84823","lamin B2"
"ENSG00000143248",679.499749258289,2.03811420419593,0.0845232080265708,24.113072039992,1.82305253216069e-128,1.2304752698378e-126,"RGS5","8490","regulator of G protein signaling 5"
"ENSG00000138778",450.860976395621,-2.60083636542548,0.107900880245488,-24.1039402042713,2.27287310751218e-128,1.52694786813516e-126,"CENPE","1062","centromere protein E"
"ENSG00000136108",749.940954133468,-2.02776980073672,0.0841374154096383,-24.1006904106116,2.45838994504239e-128,1.64393446139779e-126,"CKAP2","26586","cytoskeleton associated protein 2"
"ENSG00000132510",1120.0596826487,2.03198099939142,0.0843408647812895,24.0924847600354,2.99688731472087e-128,1.99479448727319e-126,"KDM6B","23135","lysine demethylase 6B"
"ENSG00000138160",450.245713894324,-2.57253334095394,0.106798552056566,-24.0877174026797,3.3622739960265e-128,2.22773787149572e-126,"KIF11","3832","kinesin family member 11"
"ENSG00000206538",1272.55743885676,-1.63645699473891,0.0679400407137121,-24.0867826622988,3.43896835178115e-128,2.2681488069921e-126,"VGLL3","389136","vestigial like family member 3"
"ENSG00000183087",7251.5701387868,-1.28487207101635,0.0533821876925266,-24.0693033866843,5.24230736646953e-128,3.44181307278572e-126,"GAS6","2621","growth arrest specific 6"
"ENSG00000138685",3034.70245626037,1.52426794783455,0.0635064455237173,24.0017833664662,2.66407406322733e-127,1.74117130177627e-125,"FGF2","2247","fibroblast growth factor 2"
"ENSG00000196954",1646.050007421,1.47078196117298,0.0612874783281275,23.9980825006138,2.91197270903193e-127,1.89461864005663e-125,"CASP4","837","caspase 4"
"ENSG00000103241",3621.65608857126,1.20928352726273,0.0505789541483649,23.9088282394194,2.47912805842766e-126,1.60576348322552e-124,"FOXF1","2294","forkhead box F1"
"ENSG00000170017",5496.20689615739,-1.21285457539159,0.0507442943710422,-23.9012994549339,2.96891579881872e-126,1.91442052670257e-124,"ALCAM","214","activated leukocyte cell adhesion molecule"
"ENSG00000152578",320.285841864633,4.79261375243649,0.200599116626628,23.8914997883909,3.75385100955747e-126,2.40980551031325e-124,"GRIA4","2893","glutamate ionotropic receptor AMPA type subunit 4"
"ENSG00000077238",1496.23713538396,1.84499848205707,0.0773737392242133,23.8452800724887,1.13350778540289e-125,7.24441878422977e-124,"IL4R","3566","interleukin 4 receptor"
"ENSG00000130227",1119.06993761011,-1.53805110870204,0.06457653097349,-23.8174935307913,2.20046956543424e-125,1.40015781511595e-123,"XPO7","23039","exportin 7"
"ENSG00000124795",1373.39741919647,-1.49720852904529,0.0629123642680137,-23.7983192408255,3.47631573062316e-125,2.20227650934741e-123,"DEK","7913","DEK proto-oncogene"
"ENSG00000137807",569.116265665898,-2.41735915648106,0.101665857068438,-23.7774925248874,5.71028790197891e-125,3.60172045660189e-123,"KIF23","9493","kinesin family member 23"
"ENSG00000133657",7582.2906339053,1.11923367761767,0.0470746457216994,23.7757217385015,5.95628491363466e-125,3.74054692576257e-123,"ATP13A3","79572","ATPase 13A3"
"ENSG00000105894",2459.30767308189,1.2402475351392,0.0523295367982776,23.7007168613047,3.5448386153014e-124,2.2165215999746e-122,"PTN","5764","pleiotrophin"
"ENSG00000164050",1279.78980305012,1.61115906650047,0.0680530639197486,23.6750408240314,6.51940814494698e-124,4.05889358817303e-122,"PLXNB1","5364","plexin B1"
"ENSG00000169679",337.223096217615,-3.03230340672368,0.128319826216906,-23.6308253846761,1.85871623343653e-123,1.15224451827284e-121,"BUB1","699","BUB1 mitotic checkpoint serine/threonine kinase"
"ENSG00000026025",27064.6614847241,-0.912763073841337,0.0386418848205628,-23.6210805471792,2.34088279997435e-123,1.44494492148844e-121,"VIM","7431","vimentin"
"ENSG00000058668",11001.6541676636,-1.2110355547718,0.0513046662480779,-23.6047838010674,3.44192115917124e-123,2.1155365626838e-121,"ATP2B4","493","ATPase plasma membrane Ca2+ transporting 4"
"ENSG00000244405",708.427953312465,-1.94720302854967,0.0825053654024923,-23.6009260616019,3.77064592304801e-123,2.30776312341125e-121,"ETV5","2119","ETS variant 5"
"ENSG00000137962",747.193993589723,-2.18036739649855,0.0924038825759269,-23.5960582576925,4.23051905409216e-123,2.57829608511844e-121,"ARHGAP29","9411","Rho GTPase activating protein 29"
"ENSG00000235162",2094.42547282621,-1.589612068632,0.067410924959804,-23.58092652756,6.04903404288858e-123,3.67110284518835e-121,"C12orf75","387882","chromosome 12 open reading frame 75"
"ENSG00000180398",6313.93247388202,-0.968840943168117,0.0411426240666629,-23.548350771169,1.30516164304933e-122,7.88776350301443e-121,"MCFD2","90411","multiple coagulation factor deficiency 2"
"ENSG00000188229",4438.94144273442,-1.17282631590978,0.0498061107940009,-23.5478397572663,1.32099062003119e-122,7.95016188155435e-121,"TUBB4B","10383","tubulin beta 4B class IVb"
"ENSG00000126247",4295.31274651358,-1.12659334924667,0.0479286558569036,-23.5056320504844,3.57219089212645e-122,2.14094295626035e-120,"CAPNS1","826","calpain small subunit 1"
"ENSG00000177283",725.832202693854,1.92285127634678,0.0818471056485664,23.4932104331592,4.78557706338029e-122,2.85631715303574e-120,"FZD8","8325","frizzled class receptor 8"
"ENSG00000106546",1554.55018332798,1.7426245150345,0.0742115460268865,23.4818516569262,6.25185423060063e-122,3.71612273690516e-120,"AHR","196","aryl hydrocarbon receptor"
"ENSG00000138180",359.359824426452,-3.18362701877007,0.135584284158259,-23.4807967496735,6.40893736643078e-122,3.79388079183304e-120,"CEP55","55165","centrosomal protein 55"
"ENSG00000148700",4285.82345347932,0.987868269311169,0.0421063210195294,23.461281949876,1.01406749987166e-121,5.97844529312093e-120,"ADD3","120","adducin 3"
"ENSG00000076382",405.621360278295,-2.73526503788469,0.116606828691779,-23.4571600014495,1.11721864500918e-121,6.55979923110266e-120,"SPAG5","10615","sperm associated antigen 5"
"ENSG00000184743",1576.68750359585,-1.67294903701582,0.0713282912740014,-23.45421440967,1.19728710561141e-121,7.00146354390734e-120,"ATL3","25923","atlastin GTPase 3"
"ENSG00000154380",2793.78068142047,-1.19252670710945,0.0508708800381066,-23.4422267949001,1.58669919831506e-121,9.24124323405758e-120,"ENAH","55740","ENAH, actin regulator"
"ENSG00000197063",1329.12247042336,1.50808855762847,0.064360767567743,23.4317988212482,2.02688425700104e-121,1.17575567100896e-119,"MAFG","4097","MAF bZIP transcription factor G"
"ENSG00000206053",1065.59548655476,-1.55136810857825,0.0663425036978397,-23.3842261311697,6.18487541457768e-121,3.5733736195264e-119,"JPT2","90861","Jupiter microtubule associated homolog 2"
"ENSG00000102996",367.724110241094,3.29638110296983,0.141008776054862,23.3771343542995,7.30252112378369e-121,4.20229542278612e-119,"MMP15","4324","matrix metallopeptidase 15"
"ENSG00000114850",6573.52168128131,-1.22643356609304,0.0524854797104665,-23.3671021558457,9.23611236212765e-121,5.29390503803856e-119,"SSR3","6747","signal sequence receptor subunit 3"
"ENSG00000006468",1084.59320962847,1.63292687541184,0.070008251773406,23.3247772090796,2.48546054722478e-120,1.41897202150651e-118,"ETV1","2115","ETS variant 1"
"ENSG00000144959",842.02980788349,-1.75485413083062,0.0752420814452637,-23.3227749302393,2.6045090967738e-120,1.4810838344016e-118,"NCEH1","57552","neutral cholesterol ester hydrolase 1"
"ENSG00000150636",342.251584080054,3.13696466711731,0.134622308976872,23.3019674893278,4.23424184954898e-120,2.39840742254453e-118,"CCDC102B","79839","coiled-coil domain containing 102B"
"ENSG00000114796",586.828198861223,2.29712985700591,0.0987001987383208,23.2738118703913,8.16693630812587e-120,4.60793859510039e-118,"KLHL24","54800","kelch like family member 24"
"ENSG00000139734",376.877560141844,-3.00409498785761,0.129080514686871,-23.2730323019324,8.31674078051983e-120,4.67420248380655e-118,"DIAPH3","81624","diaphanous related formin 3"
